nome,idade,fase,iaa,inde,ponto_virada,sexo,ips,pedra,ipp,ida,bolsista_encoded,pedra_encoded,ian,ieg,ipv,corraca,diff_fase,na_fase,ponto_virada_encoded
ALUNO-669,13.0,1,9.000020000000001,6.026389888888889,Não,F,6.875,Ágata,5.0,1.916666666666666,0,2,5.0,9.02777777777778,6.249995,R,-2.0,0,0
ALUNO-673,13.0,3,9.16668,7.792205060606061,Não,M,5.625,Ametista,7.96875,5.166666666666667,0,3,10.0,9.136363636363637,8.27778,R,0.0,1,0
ALUNO-674,14.0,3,7.5,6.549254285714286,Não,F,7.5,Ágata,7.34375,6.75,0,2,5.0,6.116071428571428,6.208325,B,-1.0,0,0
ALUNO-679,13.0,0,10.00002,7.28025826984127,Não,M,7.5,Ametista,5.9375,6.666666666666666,0,3,2.5,9.682539682539682,7.083325,P,-3.0,0,0
ALUNO-681,15.0,3,9.58335,6.665405026862027,Não,F,7.5,Ágata,8.28125,4.555555555555555,0,2,5.0,6.922504578754578,6.666665,B,-2.0,0,0
ALUNO-686,13.0,1,8.500020000000001,6.853260478696742,Não,F,6.875,Ágata,5.625,6.583333333333333,0,2,5.0,7.349624060150376,7.333335,R,-2.0,0,0
ALUNO-687,16.0,3,7.5,6.327707166666666,Não,M,7.5,Ágata,7.65625,4.133333333333333,0,2,2.5,7.968749999999999,6.9583275,B,-3.0,0,0
ALUNO-689,13.0,3,8.75001,8.016570200779729,Não,F,5.0,Ametista,8.75,6.333333333333333,1,3,10.0,9.249512670565302,8.25,B,0.0,1,0
ALUNO-690,11.0,0,9.50002,7.401904937321937,Não,F,7.5,Ametista,5.3125,6.5,0,3,5.0,9.686609686609684,7.166655,A,-2.0,0,0
ALUNO-692,13.0,2,6.41668,7.192527343915344,Sim,F,6.25,Ametista,6.458333333333334,7.333333333333333,0,3,5.0,8.177910052910052,8.388886666666666,B,-1.0,0,1
ALUNO-693,10.0,1,8.500020000000001,7.434636280701754,Não,F,7.5,Ametista,6.041666666666667,7.416666666666666,0,3,5.0,8.624561403508771,7.61111,B,-1.0,0,0
ALUNO-694,9.0,0,10.00002,7.431939372281467,Sim,F,7.5,Ametista,6.5625,7.083333333333333,0,3,5.0,6.711768528073998,8.833335,R,-1.0,0,1
ALUNO-695,10.0,1,10.00002,7.620637142857143,Não,F,7.5,Ametista,5.0,7.25,0,3,5.0,9.88095238095238,7.222223333333334,B,-1.0,0,0
ALUNO-697,16.0,3,0.0,4.097072246031746,Não,F,6.25,Quartzo,7.34375,0.0,0,1,2.5,5.60515873015873,6.8333275,B,-3.0,0,0
ALUNO-700,13.0,2,10.00002,6.103704377554813,Não,F,5.625,Ágata,6.25,4.0,0,2,5.0,5.858788554440729,7.222223333333333,B,-1.0,0,0
ALUNO-701,16.0,3,9.16668,6.333818611111111,Não,F,6.875,Ágata,7.34375,4.788888888888889,0,2,2.5,7.729166666666667,6.2083225,R,-3.0,0,0
ALUNO-703,15.0,4,8.33334,6.824891426456685,Não,M,7.5,Ágata,7.8125,6.188888888888889,0,2,5.0,5.945980743394537,7.6666675,B,-1.0,0,0
ALUNO-705,13.0,3,9.16668,6.470788936720144,Não,M,7.5,Ágata,6.875,3.333333333333333,0,2,10.0,6.41644385026738,5.8333275,R,0.0,1,0
ALUNO-706,14.0,3,10.00002,6.714931222222222,Não,F,5.625,Ágata,7.34375,5.277777777777778,0,2,5.0,7.395833333333332,6.91666,B,-1.0,0,0
ALUNO-707,16.0,3,8.75001,5.942467448717949,Não,M,7.5,Quartzo,7.1875,3.5,0,1,2.5,6.868589743589744,6.3749925,B,-3.0,0,0
ALUNO-708,12.0,1,8.000020000000001,5.888588956521739,Não,F,7.5,Quartzo,6.458333333333334,2.833333333333333,0,1,5.0,6.130434782608695,6.999999999999999,R,-2.0,0,0
ALUNO-709,11.0,1,9.50002,7.507451717171717,Não,F,7.5,Ametista,5.625,7.083333333333333,0,3,5.0,9.252525252525253,7.38889,B,-1.0,0,0
ALUNO-710,12.0,3,9.16668,8.124397285239297,Sim,M,7.5,Topázio,8.90625,5.111111111111111,1,4,10.0,9.099410315085372,8.625,R,0.0,1,1
ALUNO-711,13.0,2,8.500020000000001,5.557438118548119,Não,F,5.0,Quartzo,5.833333333333334,2.583333333333333,0,1,5.0,7.259407259407261,5.777773333333333,B,-1.0,0,0
ALUNO-715,11.0,1,9.000020000000001,6.996003683501685,Não,F,7.5,Ágata,5.625,6.75,0,2,5.0,7.417508417508417,7.25,R,-1.0,0,0
ALUNO-721,14.0,3,7.5,4.563332,Não,F,5.0,Quartzo,6.875,1.277777777777778,0,1,5.0,3.809722222222223,5.54166,R,-1.0,0,0
ALUNO-722,13.0,1,9.50002,8.339199975308643,Não,M,7.5,Topázio,6.25,9.583333333333334,0,4,5.0,9.709876543209877,8.277780000000002,B,-2.0,0,0
ALUNO-723,14.0,3,0.0,4.44002627036688,Não,F,7.5,Quartzo,5.9375,3.444444444444445,0,1,5.0,5.120271907389959,4.416665,R,-1.0,0,0
ALUNO-727,11.0,0,9.50002,5.702446058211979,Não,F,7.5,Quartzo,5.625,2.583333333333333,0,1,5.0,5.03306195772656,7.083325,R,-2.0,0,0
ALUNO-728,11.0,2,9.000020000000001,7.624482920314255,Não,F,5.0,Ametista,6.041666666666666,5.666666666666667,0,3,10.0,9.601571268237937,7.833333333333332,B,0.0,1,0
ALUNO-729,16.0,4,7.08334,7.244678043887148,Não,M,6.25,Ametista,7.8125,7.166666666666667,0,3,5.0,8.35880355276907,7.625,R,-2.0,0,0
ALUNO-732,16.0,6,8.75001,7.369714659440588,Não,M,8.75,Ametista,7.65625,6.077777777777778,1,3,10.0,5.248218852758495,7.944446666666668,R,0.0,1,0
ALUNO-734,13.0,3,8.33334,7.300378954545454,Não,M,7.5,Ametista,7.5,3.75,0,3,10.0,8.835227272727273,7.2499975,R,0.0,1,0
ALUNO-735,8.0,0,6.41668,6.820451258609487,Não,M,5.625,Ágata,5.625,5.916666666666666,0,2,10.0,7.268924626380766,7.083325,R,0.0,1,0
ALUNO-737,13.0,2,8.000020000000001,7.378176603174603,Não,M,7.5,Ametista,6.25,6.333333333333333,0,3,5.0,9.682539682539682,7.5,R,-1.0,0,0
ALUNO-738,14.0,4,8.33335,7.006941758454106,Não,M,5.625,Ágata,6.40625,4.877777777777777,1,2,10.0,9.182971014492754,5.79166,N,0.0,1,0
ALUNO-739,15.0,4,9.16668,7.973381651316815,Sim,F,9.375,Ametista,8.59375,7.388888888888889,1,3,5.0,8.035296867695186,8.375007499999999,B,-1.0,0,1
ALUNO-741,16.0,5,9.16668,7.539924757631258,Sim,M,6.875,Ametista,8.28125,6.722222222222222,0,3,5.0,7.815934065934066,8.5000025,R,-1.0,0,1
ALUNO-742,14.0,4,7.91667,7.406568862193363,Não,F,6.875,Ametista,7.34375,5.688888888888889,0,3,10.0,7.609577922077922,7.6666675,B,0.0,1,0
ALUNO-743,10.0,1,8.000020000000001,7.381391333333333,Não,M,5.625,Ametista,5.833333333333334,8.416666666666666,0,3,5.0,8.483333333333333,7.77778,P,-1.0,0,0
ALUNO-746,12.0,3,7.5,8.510208575470424,Sim,F,6.25,Topázio,8.59375,7.777777777777779,1,4,10.0,9.39305259957434,9.2083375,R,0.0,1,1
ALUNO-747,15.0,5,7.91667,7.590972222222223,Não,M,5.625,Ametista,6.25,6.777777777777779,1,3,10.0,8.864583333333334,7.416665,P,0.0,1,0
ALUNO-751,11.0,1,9.50002,7.590428480704481,Não,F,7.5,Ametista,6.041666666666667,7.75,0,3,5.0,9.07018907018907,7.111109999999999,R,-1.0,0,0
ALUNO-752,9.0,0,8.500020000000001,7.217943583732057,Não,M,5.625,Ametista,5.625,7.166666666666666,0,3,5.0,9.04804625199362,7.499995,B,-1.0,0,0
ALUNO-753,14.0,4,7.91667,5.061431199756183,Não,M,7.5,Quartzo,4.84375,1.777777777777778,0,1,10.0,3.440830721003135,4.9583375,R,0.0,1,0
ALUNO-754,17.0,5,8.75001,6.595710665501167,Não,M,7.5,Ágata,7.34375,5.5,0,2,5.0,6.765005827505828,6.4166675,R,-2.0,0,0
ALUNO-755,15.0,5,7.5,7.468215478632479,Não,F,5.0,Ametista,8.125,6.944444444444446,1,3,10.0,8.792467948717949,6.291665,R,0.0,1,0
ALUNO-757,15.0,3,7.5,6.195832000000001,Não,F,7.5,Ágata,6.25,4.75,0,2,5.0,6.6875,6.41666,B,-2.0,0,0
ALUNO-759,8.0,0,9.000020000000001,8.00281439031339,Não,M,7.5,Ametista,5.625,7.833333333333333,0,3,10.0,8.618233618233617,7.499995,R,0.0,1,0
ALUNO-760,9.0,1,8.500020000000001,7.058532857142858,Não,M,7.5,Ametista,5.625,3.916666666666667,0,3,10.0,9.285714285714285,6.277773333333333,B,0.0,1,0
ALUNO-761,9.0,0,10.00002,7.234398335932424,Não,M,7.5,Ametista,5.625,6.0,0,3,5.0,8.609486679662117,7.499995,R,-1.0,0,0
ALUNO-762,11.0,1,7.00002,6.62116201282668,Não,F,7.5,Ágata,6.25,6.5,0,2,5.0,6.730800064133398,6.999999999999999,B,-1.0,0,0
ALUNO-763,11.0,1,9.000020000000001,8.012902466766617,Não,M,7.5,Ametista,6.458333333333333,8.583333333333334,0,3,5.0,9.335332333833083,8.16667,R,-1.0,0,0
ALUNO-764,11.0,0,9.50002,6.895951771280052,Não,F,5.625,Ágata,4.6875,6.25,0,2,5.0,8.40683885640026,7.41666,R,-2.0,0,0
ALUNO-765,8.0,0,10.00002,8.491073095238097,Sim,M,7.5,Topázio,5.625,8.666666666666668,0,4,10.0,8.80952380952381,8.416665,R,0.0,1,1
ALUNO-766,17.0,6,0.0,4.951788339057362,Não,M,7.5,Quartzo,6.25,4.766666666666667,0,1,5.0,4.617281695286811,5.999993333333333,R,-1.0,0,0
ALUNO-768,16.0,4,7.91667,7.084109195402299,Não,M,5.625,Ametista,7.5,6.533333333333334,1,3,5.0,8.574712643678161,7.291665,P,-2.0,0,0
ALUNO-770,13.0,3,9.16668,8.464935044778892,Sim,M,7.5,Topázio,8.28125,7.555555555555556,0,4,10.0,8.836817168338907,8.458337499999999,B,0.0,1,1
ALUNO-771,9.0,0,8.91668,6.524519230769231,Não,F,7.5,Ágata,3.4375,6.666666666666666,0,2,5.0,8.112179487179487,5.41666,B,-1.0,0,0
ALUNO-772,inf,7,6.25,7.225595238095238,Não,F,6.25,Ametista,5.625,9.0,0,3,5.0,8.69047619047619,6.875,R,-1.0,0,0
ALUNO-773,14.0,3,10.00002,8.655707365079365,Sim,F,7.5,Topázio,8.90625,8.444444444444445,1,4,5.0,9.88095238095238,9.250005000000002,B,-1.0,0,1
ALUNO-774,13.0,3,8.33334,8.639021494227995,Sim,M,7.5,Topázio,8.28125,7.555555555555556,0,4,10.0,9.415584415584416,9.1666725,R,0.0,1,1
ALUNO-778,8.0,0,8.000020000000001,6.817738854251012,Não,F,7.5,Ágata,4.6875,6.083333333333333,0,2,10.0,5.411605937921728,7.499995,P,0.0,1,0
ALUNO-781,14.0,3,0.0,6.2357055994561,Não,F,6.25,Ágata,7.5,6.788888888888889,0,2,5.0,7.764641608391608,7.2499975,R,-1.0,0,0
ALUNO-783,13.0,2,3.49998,6.535165330634278,Não,F,5.0,Ágata,6.25,6.25,0,2,5.0,8.49527665317139,8.05556,R,-1.0,0,0
ALUNO-784,13.0,3,8.75001,8.217507976608186,Não,M,4.375,Topázio,8.4375,7.277777777777779,1,4,10.0,9.736842105263158,8.291665,R,0.0,1,0
ALUNO-787,17.0,5,7.91667,6.670710665501166,Não,M,7.5,Ágata,7.34375,6.75,0,2,5.0,6.765005827505828,5.9583375,B,-2.0,0,0
ALUNO-788,17.0,5,8.75001,6.047779596553774,Não,M,6.25,Ágata,5.208333333333334,2.111111111111111,0,2,5.0,8.440285204991088,7.08333,B,-2.0,0,0
ALUNO-790,15.0,5,10.00002,8.404169666666668,Não,M,7.5,Topázio,6.041666666666667,7.0,1,4,10.0,10.0,8.250005,B,0.0,1,0
ALUNO-791,8.0,0,9.000020000000001,8.004340111446288,Não,F,7.5,Ametista,5.625,7.5,0,3,10.0,8.79252555723144,7.666665,B,0.0,1,0
ALUNO-792,13.0,3,0.0,5.553987846496118,Não,M,5.0,Quartzo,7.03125,4.611111111111112,0,1,10.0,6.184870621369477,5.9583325,R,0.0,1,0
ALUNO-794,13.0,4,7.91667,7.302153111111111,Não,,5.625,Ametista,7.96875,6.588888888888889,1,3,2.5,9.791666666666666,8.125,,-3.0,0,0
ALUNO-796,15.0,4,7.5,6.258056446780273,Não,F,7.5,Ágata,7.65625,4.555555555555555,0,2,5.0,6.406606678345809,6.499995,R,-1.0,0,0
ALUNO-798,15.0,4,8.33334,6.490193683211425,Não,M,5.625,Ágata,7.5,4.688888888888889,0,2,5.0,8.074582027168235,6.4583275,B,-1.0,0,0
ALUNO-799,11.0,2,9.50002,7.896899500302482,Sim,F,7.5,Ametista,6.041666666666667,5.916666666666666,0,3,10.0,8.602540834845735,8.444446666666668,R,0.0,1,1
ALUNO-800,11.0,1,9.50002,7.861617939393939,Não,M,7.5,Ametista,5.833333333333334,9.0,0,3,5.0,9.280303030303031,7.111109999999999,R,-1.0,0,0
ALUNO-801,9.0,0,8.000020000000001,6.954987237893207,Não,M,7.5,Ágata,5.625,6.916666666666666,0,2,5.0,7.629094522799372,7.166665,R,-1.0,0,0
ALUNO-802,8.0,1,9.50002,8.286620610229278,Não,M,7.5,Topázio,6.041666666666667,7.416666666666666,1,4,10.0,9.717813051146384,7.777780000000001,R,1.0,0,0
ALUNO-804,11.0,1,9.000020000000001,7.365081587301588,Não,M,7.5,Ametista,5.833333333333334,6.166666666666666,0,3,5.0,9.269841269841269,7.722223333333334,B,-1.0,0,0
ALUNO-805,11.0,1,8.500020000000001,6.613163153439154,Não,F,7.5,Ágata,6.041666666666667,5.5,0,2,5.0,7.433862433862434,6.61111,B,-1.0,0,0
ALUNO-806,8.0,0,9.000020000000001,7.412025476190477,Não,F,7.5,Ametista,5.625,5.866666666666667,0,3,10.0,7.214285714285714,7.916665,R,0.0,1,0
ALUNO-807,10.0,1,9.50002,8.813892666666668,Sim,M,8.75,Topázio,6.666666666666666,9.5,0,4,5.0,10.0,9.61112,R,-1.0,0,1
ALUNO-808,9.0,0,7.00002,6.644341418353577,Não,M,7.5,Ágata,5.3125,6.75,0,2,5.0,6.565452091767882,7.499995,R,-1.0,0,0
ALUNO-810,13.0,2,9.000020000000001,5.930081395598497,Não,F,7.5,Quartzo,5.624999999999999,2.0,0,1,5.0,7.032340311325819,7.055556666666666,R,-1.0,0,0
ALUNO-811,13.0,2,8.000020000000001,6.969181527369182,Não,M,5.0,Ágata,6.458333333333334,7.25,1,2,5.0,7.866730970179244,7.5,R,-1.0,0,0
ALUNO-812,11.0,0,7.00002,7.675403049175225,Não,F,7.5,Ametista,5.625,8.416666666666668,0,3,5.0,9.31450357920946,8.083335,B,-2.0,0,0
ALUNO-814,13.0,2,7.00002,6.322553780885782,Não,M,7.5,Ágata,6.25,3.666666666666667,0,2,5.0,8.237762237762238,6.833329999999999,R,-1.0,0,0
ALUNO-815,16.0,4,7.5,6.580933343434343,Não,M,7.5,Ágata,7.5,5.5,0,2,5.0,6.779671717171717,6.874995,R,-2.0,0,0
ALUNO-816,13.0,3,8.33334,7.563604797979798,Não,F,7.5,Ametista,7.65625,7.5,0,3,10.0,7.11489898989899,6.45833,R,0.0,1,0
ALUNO-817,12.0,3,8.75001,7.279925742424242,Não,F,7.5,Ametista,8.125,7.222222222222221,0,3,2.5,7.73989898989899,8.0000025,R,-3.0,0,0
ALUNO-818,9.0,0,9.000020000000001,7.830788433198381,Não,F,7.5,Ametista,5.625,8.25,0,3,5.0,9.008097165991904,8.333335,R,-1.0,0,0
ALUNO-819,9.0,0,8.500020000000001,6.901971877828054,Não,M,7.5,Ágata,5.9375,4.333333333333333,0,2,5.0,9.291101055806935,7.416665,P,-1.0,0,0
ALUNO-820,16.0,5,7.08333,7.304722388888888,Não,F,5.625,Ametista,6.458333333333332,8.433333333333332,1,3,5.0,8.131944444444445,7.8750025,R,-1.0,0,0
ALUNO-822,9.0,1,9.000020000000001,8.228772285714285,Não,F,5.625,Topázio,6.25,8.333333333333332,0,4,10.0,9.595238095238097,7.77778,R,0.0,1,0
ALUNO-823,12.0,2,9.50002,7.912811530864198,Não,M,8.75,Ametista,6.458333333333334,7.166666666666667,1,3,5.0,9.320987654320987,8.222226666666668,R,-1.0,0,0
ALUNO-824,12.0,2,8.000020000000001,5.914900545454545,Não,M,7.5,Quartzo,6.25,4.25,0,1,5.0,6.060606060606061,5.888886666666666,R,-1.0,0,0
ALUNO-825,15.0,3,7.91667,5.705118585573055,Não,M,4.375,Quartzo,7.8125,5.477777777777778,1,1,5.0,5.579065150087494,4.916665,B,-2.0,0,0
ALUNO-828,17.0,6,9.58335,6.259109685300206,Não,M,8.125,Ágata,7.96875,3.833333333333334,1,2,5.0,4.845885093167702,7.27778,R,-1.0,0,0
ALUNO-829,14.0,4,9.16668,7.117600108225108,Não,M,5.625,Ametista,6.71875,5.666666666666667,0,3,10.0,8.249458874458874,5.91666,R,0.0,1,0
ALUNO-830,15.0,5,9.58335,8.135882296296298,Não,F,6.25,Topázio,6.458333333333334,7.166666666666667,1,4,10.0,9.241898148148149,8.125005,R,0.0,1,0
ALUNO-831,13.0,2,9.50002,6.445832675903806,Não,M,7.5,Ágata,6.25,3.0,0,2,5.0,9.104156712852363,5.999996666666668,B,-1.0,0,0
ALUNO-832,13.0,3,10.00002,8.62014138888889,Sim,F,7.5,Topázio,9.0625,6.944444444444446,0,4,10.0,9.375,8.5000025,B,0.0,1,1
ALUNO-834,15.0,3,7.91667,6.614515690283401,Não,F,7.5,Ágata,7.5,4.5,0,2,5.0,7.739245951417004,6.8749975,B,-2.0,0,0
ALUNO-835,13.0,2,9.50002,5.661425060985798,Não,M,5.0,Quartzo,6.25,3.25,0,1,5.0,6.182121971595657,5.999993333333334,B,-1.0,0,0
ALUNO-836,11.0,0,9.50002,6.894444777777777,Não,F,7.5,Ágata,5.0,6.0,0,2,5.0,7.638888888888888,7.333325,R,-2.0,0,0
ALUNO-839,13.0,1,10.00002,8.079349826086958,Não,M,7.5,Topázio,6.25,8.0,0,4,5.0,9.855072463768115,8.166666666666668,B,-2.0,0,0
ALUNO-840,10.0,0,9.000020000000001,7.151334755991286,Não,F,6.875,Ametista,5.0,7.25,0,3,5.0,8.485838779956426,7.083325,R,-2.0,0,0
ALUNO-841,9.0,0,7.91668,6.83936507936508,Não,M,4.375,Ágata,4.375,7.716666666666667,0,2,5.0,8.230158730158731,7.41666,R,-1.0,0,0
ALUNO-843,inf,7,8.33334,5.783934045751634,Não,M,5.0,Quartzo,6.71875,4.111111111111112,0,1,5.0,5.226960784313724,7.055553333333332,R,-1.0,0,0
ALUNO-844,13.0,1,8.500020000000001,7.308335555555557,Não,F,7.5,Ametista,6.25,6.75,0,3,5.0,8.61111111111111,7.555556666666667,B,-2.0,0,0
ALUNO-847,8.0,0,9.50002,7.862026142857143,Não,M,8.125,Ametista,5.0,7.949999999999999,0,3,10.0,8.714285714285715,6.333335,R,0.0,1,0
ALUNO-848,14.0,3,7.5,6.030205833333333,Não,F,7.5,Ágata,7.34375,3.916666666666667,0,2,5.0,7.1875,5.3749875,R,-1.0,0,0
ALUNO-850,14.0,4,7.91667,7.388203535794046,Não,F,5.0,Ametista,7.65625,6.711111111111111,1,3,10.0,7.776784067859118,7.1666625,R,0.0,1,0
ALUNO-851,11.0,1,10.00002,8.040676603174603,Não,M,7.5,Ametista,6.041666666666667,8.583333333333334,0,3,5.0,9.682539682539682,7.666666666666667,P,-1.0,0,0
ALUNO-852,9.0,0,9.000020000000001,7.347305921568628,Não,F,8.75,Ametista,5.625,7.166666666666666,0,3,5.0,7.88235294117647,7.5,R,-1.0,0,0
ALUNO-853,11.0,1,9.50002,7.928601818181819,Sim,M,7.5,Ametista,5.9375,7.75,0,3,5.0,9.090909090909092,8.83334,R,-1.0,0,1
ALUNO-854,11.0,2,9.000020000000001,7.403129618406286,Não,M,7.5,Ametista,6.458333333333334,5.666666666666666,0,3,10.0,8.092031425364757,6.777773333333333,B,0.0,1,0
ALUNO-855,15.0,3,8.75001,6.355207500000001,Não,M,7.5,Ágata,7.34375,4.25,0,2,5.0,7.6875,5.5416575,B,-2.0,0,0
ALUNO-856,17.0,5,9.16668,7.641655050108932,Não,F,7.5,Ametista,6.041666666666667,7.166666666666667,0,3,5.0,9.27076525054466,7.91667,P,-2.0,0,0
ALUNO-857,11.0,1,9.000020000000001,7.779763904761905,Não,F,7.5,Ametista,6.25,7.5,0,3,5.0,9.523809523809524,8.0,B,-1.0,0,0
ALUNO-858,12.0,2,10.00002,6.689521871961853,Não,F,5.0,Ágata,4.375,4.583333333333333,0,2,5.0,8.39898935980926,8.277776666666668,B,-1.0,0,0
ALUNO-859,13.0,1,9.50002,7.729168333333334,Não,M,7.5,Ametista,5.625,8.5,0,3,5.0,8.416666666666666,7.916665,R,-2.0,0,0
ALUNO-861,16.0,4,9.58335,6.962409296451915,Não,M,6.875,Ágata,7.1875,6.877777777777777,0,2,5.0,6.278011204481793,7.3333325,B,-2.0,0,0
ALUNO-862,12.0,1,7.50002,7.785336999222999,Sim,F,7.5,Ametista,6.25,8.25,0,3,5.0,9.16278166278166,8.388893333333334,R,-2.0,0,1
ALUNO-863,8.0,0,10.00002,8.679763571428571,Não,F,8.125,Topázio,5.625,9.416666666666668,0,4,10.0,9.19047619047619,7.916665,B,0.0,1,0
ALUNO-864,13.0,2,8.000020000000001,7.680083750915751,Não,M,7.5,Ametista,6.458333333333334,8.5,0,3,5.0,8.754578754578755,7.666663333333332,R,-1.0,0,0
ALUNO-865,11.0,1,7.50002,6.254285403508773,Não,M,7.5,Ágata,6.041666666666667,4.583333333333334,0,2,5.0,7.389473684210527,6.277776666666666,R,-1.0,0,0
ALUNO-866,10.0,1,7.50002,8.416724112554114,Sim,F,7.5,Topázio,6.875,9.583333333333332,1,4,5.0,9.72943722943723,9.33334,P,-1.0,0,1
ALUNO-868,9.0,0,9.50002,7.569368138401559,Não,F,8.125,Ametista,5.625,6.916666666666666,0,3,5.0,8.888499025341131,7.916665,B,-1.0,0,0
ALUNO-869,11.0,1,9.000020000000001,6.730094370370371,Não,F,7.5,Ágata,6.041666666666667,4.75,0,2,5.0,8.351851851851851,6.777776666666666,R,-1.0,0,0
ALUNO-870,13.0,2,10.00002,8.427782,Sim,F,7.5,Topázio,6.666666666666666,8.0,0,4,5.0,10.0,9.555566666666666,R,-1.0,0,1
ALUNO-872,14.0,3,7.08333,5.526750312169312,Não,M,5.625,Quartzo,7.1875,4.333333333333333,0,1,5.0,5.727513227513228,5.12499,R,-1.0,0,0
ALUNO-876,9.0,0,9.50002,7.410072141650422,Não,M,7.5,Ametista,5.0,7.166666666666666,0,3,5.0,9.217024041585445,7.16666,P,-1.0,0,0
ALUNO-877,14.0,3,7.91667,6.05804740909091,Não,F,7.5,Ágata,7.03125,4.75,0,2,5.0,6.607954545454545,5.2083225,B,-1.0,0,0
ALUNO-879,11.0,1,9.50002,6.625001666666667,Não,M,5.0,Ágata,3.75,5.5,0,2,5.0,8.833333333333332,7.166665,P,-1.0,0,0
ALUNO-881,11.0,1,9.50002,8.057199636363638,Não,M,7.5,Ametista,6.875,7.833333333333333,0,3,5.0,9.848484848484848,8.166670000000002,B,-1.0,0,0
ALUNO-882,11.0,1,9.50002,7.576531180695848,Não,F,7.5,Ametista,5.625,9.166666666666668,0,3,5.0,7.570145903479236,7.333333333333333,B,-1.0,0,0
ALUNO-883,9.0,1,9.50002,7.791668,Não,F,7.5,Ametista,6.25,5.5,0,3,10.0,9.666666666666666,7.166663333333332,B,0.0,1,0
ALUNO-884,inf,5,6.66668,5.537423023965141,Não,F,7.5,Quartzo,4.583333333333333,4.9,0,1,2.5,5.995438453159041,6.16667,B,-3.0,0,0
ALUNO-885,11.0,1,9.000020000000001,8.018089853232116,Não,F,7.5,Ametista,6.25,8.833333333333332,0,3,5.0,9.04876926616057,8.333336666666668,R,-1.0,0,0
ALUNO-886,9.0,1,9.50002,8.086112,Não,M,7.5,Topázio,6.25,7.25,0,4,10.0,9.666666666666666,6.888883333333333,B,0.0,1,0
ALUNO-887,9.0,1,9.000020000000001,5.852779111111111,Não,M,7.5,Quartzo,4.583333333333333,0.0,0,1,10.0,7.222222222222222,6.499996666666666,P,0.0,1,0
ALUNO-889,14.0,3,8.33334,7.831592958621301,Não,F,7.5,Ametista,7.34375,6.555555555555556,0,3,10.0,8.513866737550948,7.4999975,B,0.0,1,0
ALUNO-891,9.0,1,8.500020000000001,8.025002,Não,F,7.5,Ametista,6.25,6.5,0,3,10.0,10.0,7.5,R,0.0,1,0
ALUNO-893,11.0,2,0.0,5.606945333333334,Não,M,7.5,Quartzo,6.458333333333334,3.5,0,1,10.0,7.000000000000001,5.55556,R,0.0,1,0
ALUNO-895,8.0,0,9.50002,7.944048285714286,Não,M,8.125,Ametista,5.625,5.666666666666666,0,3,10.0,9.761904761904765,7.66666,B,0.0,1,0
ALUNO-896,13.0,2,8.500020000000001,7.199483586980921,Não,F,7.5,Ametista,5.624999999999999,5.833333333333334,0,3,5.0,9.184904601571269,7.666670000000001,R,-1.0,0,0
ALUNO-900,15.0,3,7.91667,7.078213898659693,Não,F,7.5,Ametista,7.65625,6.5,0,3,5.0,7.312949493298463,7.54166,R,-2.0,0,0
ALUNO-901,11.0,1,8.500020000000001,6.067222501942502,Não,F,7.5,Ágata,6.041666666666667,3.75,0,2,5.0,5.843045843045843,7.222223333333333,B,-1.0,0,0
ALUNO-902,10.0,0,9.50002,7.517770718098665,Não,M,7.5,Ametista,5.3125,7.416666666666666,0,3,5.0,8.765931923826662,7.749995,B,-2.0,0,0
ALUNO-903,10.0,2,8.000020000000001,8.175157209876545,Não,M,7.5,Topázio,6.041666666666667,7.5,1,4,10.0,9.382716049382717,8.222226666666666,R,0.0,1,0
ALUNO-905,11.0,0,9.50002,7.658744356725147,Sim,M,7.5,Ametista,6.25,9.1,0,3,5.0,6.65204678362573,8.416665,R,-2.0,0,1
ALUNO-909,14.0,2,7.916679999999999,6.654070674842067,Não,M,5.625,Ágata,6.458333333333334,4.5,0,2,5.0,8.54812337421033,7.722223333333334,R,-2.0,0,0
ALUNO-910,18.0,7,9.16668,5.323060529411764,Não,F,5.0,Quartzo,7.03125,2.966666666666666,0,1,5.0,4.16078431372549,6.388886666666666,R,-1.0,0,0
ALUNO-911,17.0,4,4.58334,5.54660878400712,Não,F,5.0,Quartzo,5.78125,5.0,0,1,2.5,7.675756420035596,6.1249925,B,-3.0,0,0
ALUNO-913,13.0,3,0.0,7.027986444444445,Não,M,7.5,Ágata,7.96875,6.488888888888888,0,2,10.0,8.083333333333334,7.833335,R,0.0,1,0
ALUNO-914,14.0,2,9.000020000000001,6.940909599240267,Não,M,7.5,Ágata,6.25,6.583333333333334,0,2,5.0,6.746201329534664,7.500003333333334,B,-2.0,0,0
ALUNO-915,11.0,2,7.916679999999999,6.598583497194165,Não,M,7.5,Ágata,6.041666666666667,4.666666666666667,0,2,10.0,6.152637485970819,6.44444,B,0.0,1,0
ALUNO-916,15.0,5,8.75001,9.354308222222222,Sim,F,9.375,Topázio,9.0625,8.511111111111111,1,4,10.0,10.0,9.666675,R,0.0,1,1
ALUNO-918,15.0,4,8.75001,7.619179857540927,Não,F,7.5,Ametista,8.125,7.111111111111112,0,3,5.0,8.54728317659352,7.75,R,-1.0,0,0
ALUNO-919,17.0,7,0.0,4.831948084967321,Não,F,6.875,Quartzo,7.65625,1.477777777777778,0,1,10.0,4.027450980392157,6.388886666666667,R,0.0,1,0
